open_ts,close_ts,side,entry,exit,sl,tp,qty,pnl,r,exit_reason
2026-03-22 23:30:00+00:00,2026-03-24 23:30:00+00:00,SELL,4489.39990234375,4524.403218271545,4524.403218271545,2071.39990234375,57.137443896047834,-2000.0,-1.0,SL
2026-04-13 22:00:00+00:00,2026-04-15 01:15:00+00:00,BUY,4771.89990234375,4891.10009765625,4746.057133557402,4891.10009765625,75.84326649377572,9040.532179196052,4.61251641795717,TP
2026-05-04 02:00:00+00:00,2026-05-06 02:45:00+00:00,SELL,4619.2001953125,4647.129367845571,4647.129367845571,2071.39990234375,76.65141675962498,-2140.810643583921,-1.0,SL
2026-05-14 03:15:00+00:00,2026-05-14 04:30:00+00:00,SELL,4697.2001953125,4715.94255528019,4715.94255528019,2071.39990234375,111.93864776521936,-2097.994430712243,-1.0,SL
